ID	;	x	;	y	;	score
0	;	180.0000	;	6.0000	;	0.805
1	;	184.0000	;	24.0000	;	0.618
2	;	178.0000	;	26.0000	;	0.819
3	;	216.0000	;	30.0000	;	0.842
4	;	218.0000	;	8.0000	;	0.625
5	;	190.0000	;	22.0000	;	0.572
6	;	216.0000	;	30.0000	;	0.140
8	;	194.0000	;	86.0000	;	0.713
9	;	204.0000	;	132.0000	;	0.680
10	;	202.0000	;	172.0000	;	0.477
11	;	206.0000	;	84.0000	;	0.585
12	;	214.0000	;	130.0000	;	0.433
13	;	214.0000	;	170.0000	;	0.208
14	;	174.0000	;	6.0000	;	0.707
15	;	182.0000	;	4.0000	;	0.440
16	;	166.0000	;	10.0000	;	0.830
