ID	;	x	;	y	;	score
0	;	84.0000	;	36.0000	;	0.959
1	;	98.0000	;	50.0000	;	0.735
2	;	92.0000	;	50.0000	;	0.561
3	;	78.0000	;	78.0000	;	0.200
4	;	72.0000	;	102.0000	;	0.274
5	;	104.0000	;	50.0000	;	0.811
6	;	64.0000	;	54.0000	;	0.782
7	;	64.0000	;	34.0000	;	0.788
8	;	84.0000	;	108.0000	;	0.720
9	;	82.0000	;	156.0000	;	0.631
10	;	76.0000	;	200.0000	;	0.497
11	;	94.0000	;	110.0000	;	0.608
12	;	80.0000	;	156.0000	;	0.710
13	;	74.0000	;	204.0000	;	0.794
15	;	86.0000	;	32.0000	;	0.796
17	;	96.0000	;	30.0000	;	0.827
