ID	;	x	;	y	;	score
0	;	58.0000	;	46.0000	;	0.908
1	;	62.0000	;	60.0000	;	0.748
2	;	60.0000	;	58.0000	;	0.625
3	;	42.0000	;	56.0000	;	0.352
4	;	34.0000	;	46.0000	;	0.572
5	;	64.0000	;	60.0000	;	0.826
6	;	38.0000	;	58.0000	;	0.666
7	;	34.0000	;	44.0000	;	0.615
8	;	58.0000	;	108.0000	;	0.706
9	;	48.0000	;	146.0000	;	0.694
10	;	42.0000	;	182.0000	;	0.654
11	;	66.0000	;	110.0000	;	0.802
12	;	54.0000	;	148.0000	;	0.845
13	;	44.0000	;	186.0000	;	0.798
14	;	58.0000	;	44.0000	;	0.753
15	;	62.0000	;	44.0000	;	0.834
17	;	70.0000	;	48.0000	;	0.842
