ID	;	x	;	y	;	score
0	;	82.0000	;	34.0000	;	0.905
1	;	96.0000	;	52.0000	;	0.730
2	;	90.0000	;	52.0000	;	0.587
3	;	78.0000	;	80.0000	;	0.323
4	;	74.0000	;	104.0000	;	0.310
5	;	104.0000	;	50.0000	;	0.835
6	;	64.0000	;	54.0000	;	0.838
7	;	66.0000	;	32.0000	;	0.722
8	;	86.0000	;	110.0000	;	0.629
9	;	84.0000	;	156.0000	;	0.588
10	;	76.0000	;	198.0000	;	0.482
11	;	98.0000	;	112.0000	;	0.678
12	;	82.0000	;	156.0000	;	0.824
13	;	76.0000	;	202.0000	;	0.805
15	;	84.0000	;	30.0000	;	0.890
17	;	98.0000	;	30.0000	;	0.884
