ID	;	x	;	y	;	score
0	;	170.0000	;	26.0000	;	0.860
1	;	178.0000	;	42.0000	;	0.744
2	;	174.0000	;	42.0000	;	0.606
3	;	158.0000	;	48.0000	;	0.232
4	;	154.0000	;	32.0000	;	0.283
5	;	180.0000	;	44.0000	;	0.836
6	;	156.0000	;	48.0000	;	0.544
7	;	152.0000	;	32.0000	;	0.548
8	;	166.0000	;	82.0000	;	0.651
9	;	160.0000	;	114.0000	;	0.591
10	;	160.0000	;	144.0000	;	0.664
11	;	172.0000	;	84.0000	;	0.837
12	;	158.0000	;	114.0000	;	0.702
13	;	158.0000	;	144.0000	;	0.742
15	;	172.0000	;	24.0000	;	0.824
17	;	178.0000	;	28.0000	;	0.974
