ID	;	x	;	y	;	score
0	;	172.0000	;	12.0000	;	0.900
1	;	184.0000	;	32.0000	;	0.609
2	;	180.0000	;	30.0000	;	0.621
3	;	158.0000	;	36.0000	;	0.228
4	;	152.0000	;	20.0000	;	0.120
5	;	186.0000	;	32.0000	;	0.719
6	;	158.0000	;	36.0000	;	0.506
7	;	152.0000	;	18.0000	;	0.220
8	;	172.0000	;	80.0000	;	0.566
9	;	166.0000	;	118.0000	;	0.255
10	;	166.0000	;	158.0000	;	0.129
11	;	178.0000	;	82.0000	;	0.714
12	;	166.0000	;	120.0000	;	0.630
13	;	168.0000	;	162.0000	;	0.701
15	;	176.0000	;	10.0000	;	0.877
17	;	186.0000	;	12.0000	;	0.925
