ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.885
1	;	58950.0000	;	8606.2500	;	0.834
2	;	60750.0000	;	8606.2500	;	0.786
3	;	67500.0000	;	8606.2500	;	0.769
4	;	68850.0000	;	5568.7500	;	0.600
5	;	57150.0000	;	8859.3750	;	0.650
6	;	65700.0000	;	8353.1250	;	0.237
7	;	67500.0000	;	6328.1250	;	0.146
8	;	60300.0000	;	15946.8750	;	0.650
9	;	63450.0000	;	22528.1250	;	0.785
10	;	63900.0000	;	28603.1250	;	0.729
11	;	58500.0000	;	15946.8750	;	0.556
14	;	61650.0000	;	5568.7500	;	0.914
15	;	62100.0000	;	5568.7500	;	0.177
16	;	59400.0000	;	6328.1250	;	0.930
