ID	;	x	;	y	;	score
0	;	104.0000	;	26.0000	;	0.362
1	;	92.0000	;	38.0000	;	0.806
2	;	96.0000	;	38.0000	;	0.695
3	;	72.0000	;	40.0000	;	0.199
4	;	70.0000	;	28.0000	;	0.323
5	;	88.0000	;	36.0000	;	0.803
6	;	62.0000	;	42.0000	;	0.720
7	;	64.0000	;	26.0000	;	0.635
8	;	86.0000	;	86.0000	;	0.627
9	;	72.0000	;	124.0000	;	0.640
10	;	72.0000	;	160.0000	;	0.521
11	;	80.0000	;	84.0000	;	0.750
12	;	70.0000	;	124.0000	;	0.799
13	;	72.0000	;	162.0000	;	0.625
14	;	102.0000	;	24.0000	;	0.330
16	;	98.0000	;	24.0000	;	0.591
17	;	92.0000	;	24.0000	;	0.192
