ID	;	x	;	y	;	score
0	;	114.0000	;	12.0000	;	0.920
1	;	118.0000	;	30.0000	;	0.727
2	;	122.0000	;	30.0000	;	0.618
3	;	92.0000	;	36.0000	;	0.229
4	;	86.0000	;	28.0000	;	0.330
5	;	114.0000	;	30.0000	;	0.827
6	;	86.0000	;	36.0000	;	0.789
7	;	84.0000	;	22.0000	;	0.569
8	;	114.0000	;	86.0000	;	0.578
9	;	102.0000	;	132.0000	;	0.563
10	;	98.0000	;	170.0000	;	0.320
11	;	108.0000	;	88.0000	;	0.696
12	;	100.0000	;	134.0000	;	0.772
13	;	98.0000	;	170.0000	;	0.328
14	;	114.0000	;	8.0000	;	0.666
15	;	120.0000	;	10.0000	;	0.824
17	;	126.0000	;	16.0000	;	0.727
