ID	;	x	;	y	;	score
0	;	166.0000	;	34.0000	;	0.762
1	;	178.0000	;	48.0000	;	0.655
2	;	178.0000	;	46.0000	;	0.580
3	;	154.0000	;	48.0000	;	0.234
4	;	154.0000	;	34.0000	;	0.374
5	;	176.0000	;	48.0000	;	0.651
6	;	154.0000	;	46.0000	;	0.675
7	;	154.0000	;	32.0000	;	0.615
8	;	170.0000	;	88.0000	;	0.610
9	;	162.0000	;	120.0000	;	0.746
10	;	162.0000	;	148.0000	;	0.743
11	;	170.0000	;	88.0000	;	0.724
12	;	156.0000	;	120.0000	;	0.796
13	;	158.0000	;	148.0000	;	0.660
15	;	168.0000	;	30.0000	;	0.852
17	;	176.0000	;	32.0000	;	0.824
