ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.747
1	;	59850.0000	;	8606.2500	;	0.757
2	;	59400.0000	;	8606.2500	;	0.778
5	;	60750.0000	;	8353.1250	;	0.480
6	;	67050.0000	;	8353.1250	;	0.312
7	;	67500.0000	;	6581.2500	;	0.197
8	;	59850.0000	;	16200.0000	;	0.692
9	;	63450.0000	;	22781.2500	;	0.784
10	;	63900.0000	;	28856.2500	;	0.840
11	;	61650.0000	;	15693.7500	;	0.583
12	;	64350.0000	;	22781.2500	;	0.449
13	;	65700.0000	;	27843.7500	;	0.273
14	;	61650.0000	;	5821.8750	;	0.792
15	;	62100.0000	;	5568.7500	;	0.406
16	;	58950.0000	;	6328.1250	;	0.876
