ID	;	x	;	y	;	score
0	;	168.0000	;	28.0000	;	0.897
1	;	178.0000	;	44.0000	;	0.704
2	;	178.0000	;	42.0000	;	0.568
3	;	160.0000	;	52.0000	;	0.163
4	;	154.0000	;	34.0000	;	0.315
5	;	180.0000	;	44.0000	;	0.769
6	;	168.0000	;	62.0000	;	0.415
7	;	156.0000	;	42.0000	;	0.305
8	;	170.0000	;	82.0000	;	0.620
9	;	160.0000	;	114.0000	;	0.633
10	;	162.0000	;	144.0000	;	0.679
11	;	170.0000	;	84.0000	;	0.812
12	;	156.0000	;	114.0000	;	0.713
13	;	158.0000	;	144.0000	;	0.778
15	;	172.0000	;	24.0000	;	0.876
17	;	178.0000	;	28.0000	;	0.970
