ID	;	x	;	y	;	score
0	;	84.0000	;	24.0000	;	0.867
1	;	96.0000	;	42.0000	;	0.666
2	;	92.0000	;	42.0000	;	0.517
3	;	66.0000	;	50.0000	;	0.106
5	;	98.0000	;	42.0000	;	0.817
6	;	62.0000	;	48.0000	;	0.623
7	;	48.0000	;	32.0000	;	0.257
8	;	90.0000	;	100.0000	;	0.523
9	;	76.0000	;	142.0000	;	0.531
10	;	76.0000	;	188.0000	;	0.456
11	;	92.0000	;	102.0000	;	0.722
12	;	78.0000	;	144.0000	;	0.655
13	;	78.0000	;	192.0000	;	0.674
14	;	84.0000	;	20.0000	;	0.655
15	;	90.0000	;	20.0000	;	0.833
17	;	102.0000	;	24.0000	;	0.811
