ID	;	x	;	y	;	score
0	;	61200.0000	;	5821.8750	;	0.755
1	;	59400.0000	;	8353.1250	;	0.776
2	;	59400.0000	;	7846.8750	;	0.927
3	;	67050.0000	;	7593.7500	;	0.746
4	;	67500.0000	;	4303.1250	;	0.402
8	;	60300.0000	;	15440.6250	;	0.661
9	;	63000.0000	;	21515.6250	;	0.840
10	;	63900.0000	;	27843.7500	;	0.722
11	;	58950.0000	;	15187.5000	;	0.451
12	;	63900.0000	;	21262.5000	;	0.594
13	;	64800.0000	;	27337.5000	;	0.412
14	;	60300.0000	;	5568.7500	;	0.819
15	;	61650.0000	;	5568.7500	;	0.703
16	;	58500.0000	;	6075.0000	;	0.823
17	;	63000.0000	;	5568.7500	;	0.206
