ID	;	x	;	y	;	score
0	;	168.0000	;	66.0000	;	0.828
1	;	176.0000	;	80.0000	;	0.718
2	;	174.0000	;	78.0000	;	0.703
3	;	158.0000	;	86.0000	;	0.380
4	;	158.0000	;	74.0000	;	0.369
5	;	180.0000	;	80.0000	;	0.756
6	;	162.0000	;	86.0000	;	0.725
7	;	158.0000	;	72.0000	;	0.546
8	;	168.0000	;	122.0000	;	0.562
9	;	168.0000	;	154.0000	;	0.614
10	;	172.0000	;	172.0000	;	0.267
11	;	172.0000	;	124.0000	;	0.788
12	;	162.0000	;	154.0000	;	0.729
13	;	166.0000	;	172.0000	;	0.251
15	;	172.0000	;	64.0000	;	0.842
17	;	178.0000	;	66.0000	;	0.903
