ID	;	x	;	y	;	score
0	;	174.0000	;	16.0000	;	0.636
1	;	184.0000	;	36.0000	;	0.696
2	;	186.0000	;	36.0000	;	0.713
3	;	162.0000	;	40.0000	;	0.149
4	;	160.0000	;	26.0000	;	0.193
5	;	180.0000	;	36.0000	;	0.842
6	;	154.0000	;	40.0000	;	0.814
7	;	156.0000	;	20.0000	;	0.804
8	;	180.0000	;	80.0000	;	0.668
9	;	166.0000	;	114.0000	;	0.587
10	;	168.0000	;	148.0000	;	0.569
11	;	174.0000	;	80.0000	;	0.666
12	;	162.0000	;	114.0000	;	0.740
13	;	164.0000	;	150.0000	;	0.731
15	;	178.0000	;	12.0000	;	0.808
17	;	184.0000	;	18.0000	;	0.804
