ID	;	x	;	y	;	score
0	;	210.0000	;	24.0000	;	0.811
1	;	200.0000	;	38.0000	;	0.744
2	;	198.0000	;	36.0000	;	0.843
3	;	218.0000	;	40.0000	;	0.715
4	;	220.0000	;	32.0000	;	0.716
5	;	202.0000	;	38.0000	;	0.701
6	;	218.0000	;	42.0000	;	0.367
7	;	218.0000	;	32.0000	;	0.405
8	;	196.0000	;	74.0000	;	0.849
9	;	210.0000	;	104.0000	;	0.808
10	;	214.0000	;	136.0000	;	0.722
11	;	200.0000	;	74.0000	;	0.673
12	;	208.0000	;	104.0000	;	0.643
13	;	212.0000	;	132.0000	;	0.570
14	;	208.0000	;	22.0000	;	0.803
15	;	212.0000	;	22.0000	;	0.413
16	;	202.0000	;	24.0000	;	0.836
