ID	;	x	;	y	;	score
0	;	176.0000	;	12.0000	;	0.907
1	;	166.0000	;	32.0000	;	0.650
2	;	168.0000	;	32.0000	;	0.613
3	;	200.0000	;	34.0000	;	0.749
4	;	202.0000	;	8.0000	;	0.549
5	;	164.0000	;	34.0000	;	0.539
6	;	176.0000	;	62.0000	;	0.307
7	;	186.0000	;	68.0000	;	0.155
8	;	166.0000	;	88.0000	;	0.668
9	;	182.0000	;	126.0000	;	0.750
10	;	184.0000	;	168.0000	;	0.652
11	;	168.0000	;	86.0000	;	0.556
12	;	182.0000	;	126.0000	;	0.530
13	;	186.0000	;	166.0000	;	0.381
14	;	172.0000	;	10.0000	;	0.873
15	;	174.0000	;	8.0000	;	0.178
16	;	164.0000	;	16.0000	;	0.914
