ID	;	x	;	y	;	score
0	;	148.0000	;	52.0000	;	0.705
1	;	152.0000	;	66.0000	;	0.763
2	;	154.0000	;	66.0000	;	0.599
3	;	134.0000	;	70.0000	;	0.214
4	;	132.0000	;	60.0000	;	0.223
5	;	150.0000	;	66.0000	;	0.766
6	;	128.0000	;	74.0000	;	0.644
7	;	124.0000	;	54.0000	;	0.493
8	;	148.0000	;	108.0000	;	0.662
9	;	140.0000	;	140.0000	;	0.593
10	;	138.0000	;	170.0000	;	0.389
11	;	150.0000	;	110.0000	;	0.779
12	;	140.0000	;	140.0000	;	0.821
13	;	138.0000	;	170.0000	;	0.501
14	;	148.0000	;	50.0000	;	0.212
15	;	150.0000	;	52.0000	;	0.636
17	;	154.0000	;	56.0000	;	0.657
