ID	;	x	;	y	;	score
0	;	116.0000	;	24.0000	;	0.761
1	;	116.0000	;	42.0000	;	0.756
2	;	110.0000	;	38.0000	;	0.684
3	;	92.0000	;	38.0000	;	0.486
4	;	88.0000	;	24.0000	;	0.480
5	;	122.0000	;	44.0000	;	0.742
6	;	90.0000	;	44.0000	;	0.217
7	;	88.0000	;	28.0000	;	0.356
8	;	108.0000	;	82.0000	;	0.514
9	;	98.0000	;	118.0000	;	0.270
10	;	88.0000	;	150.0000	;	0.093
11	;	116.0000	;	86.0000	;	0.637
12	;	104.0000	;	120.0000	;	0.539
13	;	96.0000	;	158.0000	;	0.195
14	;	116.0000	;	20.0000	;	0.802
15	;	120.0000	;	22.0000	;	0.790
17	;	126.0000	;	30.0000	;	0.805
