ID	;	x	;	y	;	score
0	;	62550.0000	;	6328.1250	;	0.716
1	;	59850.0000	;	8606.2500	;	0.805
2	;	60300.0000	;	8606.2500	;	0.817
3	;	67950.0000	;	8606.2500	;	0.739
4	;	68400.0000	;	5821.8750	;	0.678
8	;	59850.0000	;	15946.8750	;	0.704
9	;	63450.0000	;	23034.3750	;	0.814
10	;	63900.0000	;	28856.2500	;	0.825
11	;	61650.0000	;	15693.7500	;	0.570
12	;	69300.0000	;	22275.0000	;	0.344
13	;	68850.0000	;	29109.3750	;	0.364
14	;	61650.0000	;	6075.0000	;	0.726
15	;	62550.0000	;	5568.7500	;	0.314
16	;	58950.0000	;	6581.2500	;	0.788
