ID	;	x	;	y	;	score
0	;	172.0000	;	38.0000	;	0.152
1	;	186.0000	;	56.0000	;	0.692
2	;	192.0000	;	54.0000	;	0.681
3	;	158.0000	;	62.0000	;	0.116
5	;	180.0000	;	56.0000	;	0.631
6	;	152.0000	;	60.0000	;	0.878
7	;	150.0000	;	32.0000	;	0.622
8	;	180.0000	;	116.0000	;	0.594
9	;	168.0000	;	160.0000	;	0.569
10	;	168.0000	;	200.0000	;	0.410
11	;	172.0000	;	116.0000	;	0.672
12	;	166.0000	;	162.0000	;	0.710
13	;	168.0000	;	202.0000	;	0.790
15	;	172.0000	;	34.0000	;	0.308
16	;	190.0000	;	36.0000	;	0.128
17	;	178.0000	;	34.0000	;	0.967
