ID	;	x	;	y	;	score
0	;	142.0000	;	8.0000	;	0.579
1	;	146.0000	;	18.0000	;	0.719
2	;	140.0000	;	16.0000	;	0.580
3	;	124.0000	;	22.0000	;	0.208
4	;	124.0000	;	12.0000	;	0.191
5	;	152.0000	;	20.0000	;	0.755
6	;	122.0000	;	26.0000	;	0.890
7	;	124.0000	;	8.0000	;	0.712
8	;	138.0000	;	72.0000	;	0.621
9	;	136.0000	;	116.0000	;	0.524
10	;	144.0000	;	156.0000	;	0.358
11	;	146.0000	;	72.0000	;	0.670
12	;	130.0000	;	116.0000	;	0.756
13	;	130.0000	;	154.0000	;	0.655
14	;	140.0000	;	6.0000	;	0.676
15	;	146.0000	;	6.0000	;	0.861
17	;	154.0000	;	8.0000	;	0.685
