ID	;	x	;	y	;	score
0	;	98.0000	;	8.0000	;	0.775
1	;	112.0000	;	30.0000	;	0.697
2	;	114.0000	;	28.0000	;	0.629
3	;	88.0000	;	40.0000	;	0.262
4	;	80.0000	;	26.0000	;	0.475
5	;	110.0000	;	30.0000	;	0.723
6	;	82.0000	;	38.0000	;	0.782
7	;	78.0000	;	22.0000	;	0.585
8	;	104.0000	;	84.0000	;	0.575
9	;	88.0000	;	126.0000	;	0.666
10	;	88.0000	;	170.0000	;	0.384
11	;	100.0000	;	84.0000	;	0.762
12	;	82.0000	;	126.0000	;	0.841
13	;	86.0000	;	170.0000	;	0.466
15	;	102.0000	;	6.0000	;	0.833
17	;	114.0000	;	10.0000	;	0.916
