ID	;	x	;	y	;	score
0	;	60750.0000	;	5315.6250	;	0.877
1	;	59400.0000	;	8353.1250	;	0.817
2	;	60300.0000	;	8100.0000	;	0.788
3	;	67500.0000	;	8100.0000	;	0.869
4	;	68400.0000	;	5315.6250	;	0.643
5	;	58050.0000	;	8353.1250	;	0.621
6	;	65700.0000	;	9112.5000	;	0.104
7	;	69300.0000	;	5568.7500	;	0.112
8	;	61650.0000	;	15693.7500	;	0.730
9	;	64800.0000	;	22528.1250	;	0.837
10	;	63900.0000	;	28856.2500	;	0.615
11	;	58500.0000	;	15693.7500	;	0.658
12	;	63900.0000	;	22021.8750	;	0.367
13	;	67050.0000	;	28856.2500	;	0.316
14	;	59850.0000	;	5315.6250	;	0.899
15	;	60300.0000	;	4556.2500	;	0.255
16	;	58050.0000	;	6075.0000	;	0.879
