ID	;	x	;	y	;	score
0	;	82.0000	;	32.0000	;	0.880
1	;	96.0000	;	52.0000	;	0.738
2	;	90.0000	;	52.0000	;	0.596
3	;	76.0000	;	80.0000	;	0.208
4	;	72.0000	;	106.0000	;	0.246
5	;	102.0000	;	52.0000	;	0.851
6	;	64.0000	;	52.0000	;	0.832
7	;	66.0000	;	32.0000	;	0.689
8	;	84.0000	;	110.0000	;	0.706
9	;	82.0000	;	156.0000	;	0.609
10	;	76.0000	;	200.0000	;	0.500
11	;	96.0000	;	112.0000	;	0.661
12	;	80.0000	;	156.0000	;	0.720
13	;	74.0000	;	202.0000	;	0.814
14	;	82.0000	;	30.0000	;	0.166
15	;	86.0000	;	28.0000	;	0.796
17	;	100.0000	;	30.0000	;	0.859
