ID	;	x	;	y	;	score
0	;	60300.0000	;	5821.8750	;	0.907
1	;	59850.0000	;	8100.0000	;	0.859
2	;	58500.0000	;	8606.2500	;	0.816
3	;	66600.0000	;	8859.3750	;	0.564
4	;	68400.0000	;	5568.7500	;	0.581
5	;	61650.0000	;	7846.8750	;	0.739
6	;	67050.0000	;	8353.1250	;	0.435
7	;	69750.0000	;	5568.7500	;	0.229
8	;	60300.0000	;	15946.8750	;	0.768
9	;	63900.0000	;	22781.2500	;	0.779
10	;	63900.0000	;	28856.2500	;	0.811
11	;	62550.0000	;	15693.7500	;	0.687
12	;	63900.0000	;	22781.2500	;	0.414
13	;	64350.0000	;	28856.2500	;	0.282
14	;	59400.0000	;	5568.7500	;	0.912
15	;	60750.0000	;	5315.6250	;	0.918
16	;	57600.0000	;	6328.1250	;	0.933
