ID	;	x	;	y	;	score
0	;	84.0000	;	32.0000	;	0.836
1	;	96.0000	;	54.0000	;	0.738
2	;	90.0000	;	54.0000	;	0.613
3	;	78.0000	;	80.0000	;	0.307
4	;	74.0000	;	106.0000	;	0.329
5	;	102.0000	;	54.0000	;	0.825
6	;	66.0000	;	54.0000	;	0.794
7	;	66.0000	;	34.0000	;	0.852
8	;	88.0000	;	112.0000	;	0.601
9	;	84.0000	;	158.0000	;	0.608
10	;	78.0000	;	200.0000	;	0.493
11	;	98.0000	;	112.0000	;	0.716
12	;	80.0000	;	158.0000	;	0.767
13	;	74.0000	;	204.0000	;	0.767
15	;	88.0000	;	28.0000	;	0.902
17	;	102.0000	;	32.0000	;	0.864
