ID	;	x	;	y	;	score
0	;	134.0000	;	8.0000	;	0.526
1	;	148.0000	;	24.0000	;	0.640
2	;	152.0000	;	24.0000	;	0.562
3	;	140.0000	;	50.0000	;	0.400
4	;	126.0000	;	58.0000	;	0.340
5	;	146.0000	;	22.0000	;	0.815
6	;	118.0000	;	14.0000	;	0.748
7	;	120.0000	;	8.0000	;	0.170
8	;	146.0000	;	72.0000	;	0.537
9	;	130.0000	;	114.0000	;	0.574
10	;	128.0000	;	154.0000	;	0.344
11	;	144.0000	;	74.0000	;	0.685
12	;	130.0000	;	116.0000	;	0.842
13	;	130.0000	;	160.0000	;	0.773
15	;	138.0000	;	6.0000	;	0.785
17	;	146.0000	;	8.0000	;	0.837
