ID	;	x	;	y	;	score
0	;	166.0000	;	10.0000	;	0.762
1	;	176.0000	;	32.0000	;	0.637
2	;	172.0000	;	30.0000	;	0.632
3	;	154.0000	;	44.0000	;	0.304
4	;	152.0000	;	26.0000	;	0.305
5	;	178.0000	;	34.0000	;	0.901
6	;	152.0000	;	46.0000	;	0.906
7	;	152.0000	;	24.0000	;	0.663
8	;	166.0000	;	80.0000	;	0.569
9	;	164.0000	;	120.0000	;	0.492
10	;	172.0000	;	156.0000	;	0.400
11	;	172.0000	;	82.0000	;	0.758
12	;	164.0000	;	120.0000	;	0.806
13	;	172.0000	;	160.0000	;	0.725
15	;	170.0000	;	8.0000	;	0.832
17	;	178.0000	;	12.0000	;	0.967
