ID	;	x	;	y	;	score
0	;	176.0000	;	34.0000	;	0.777
1	;	166.0000	;	48.0000	;	0.641
2	;	164.0000	;	46.0000	;	0.829
3	;	190.0000	;	44.0000	;	0.866
4	;	192.0000	;	24.0000	;	0.522
5	;	168.0000	;	48.0000	;	0.581
6	;	186.0000	;	44.0000	;	0.215
7	;	190.0000	;	28.0000	;	0.093
8	;	160.0000	;	90.0000	;	0.651
9	;	174.0000	;	122.0000	;	0.691
10	;	180.0000	;	160.0000	;	0.823
11	;	162.0000	;	88.0000	;	0.595
12	;	174.0000	;	120.0000	;	0.481
13	;	180.0000	;	158.0000	;	0.452
14	;	174.0000	;	32.0000	;	0.736
16	;	166.0000	;	34.0000	;	0.908
