ID	;	x	;	y	;	score
0	;	194.0000	;	50.0000	;	0.805
1	;	186.0000	;	60.0000	;	0.838
2	;	184.0000	;	58.0000	;	0.748
3	;	206.0000	;	54.0000	;	0.952
4	;	212.0000	;	38.0000	;	0.840
5	;	188.0000	;	60.0000	;	0.679
6	;	210.0000	;	56.0000	;	0.226
7	;	228.0000	;	54.0000	;	0.536
8	;	176.0000	;	98.0000	;	0.758
9	;	194.0000	;	126.0000	;	0.879
10	;	198.0000	;	156.0000	;	0.613
11	;	182.0000	;	96.0000	;	0.604
12	;	192.0000	;	126.0000	;	0.724
13	;	196.0000	;	152.0000	;	0.550
14	;	192.0000	;	48.0000	;	0.687
15	;	194.0000	;	46.0000	;	0.554
16	;	186.0000	;	50.0000	;	0.783
