ID	;	x	;	y	;	score
0	;	142.0000	;	8.0000	;	0.644
1	;	148.0000	;	20.0000	;	0.731
2	;	142.0000	;	18.0000	;	0.545
3	;	124.0000	;	22.0000	;	0.188
4	;	124.0000	;	12.0000	;	0.172
5	;	150.0000	;	20.0000	;	0.760
6	;	122.0000	;	24.0000	;	0.802
7	;	124.0000	;	8.0000	;	0.709
8	;	140.0000	;	72.0000	;	0.584
9	;	136.0000	;	114.0000	;	0.401
10	;	144.0000	;	154.0000	;	0.308
11	;	146.0000	;	72.0000	;	0.664
12	;	130.0000	;	114.0000	;	0.717
13	;	132.0000	;	154.0000	;	0.666
14	;	140.0000	;	6.0000	;	0.692
15	;	146.0000	;	6.0000	;	0.872
17	;	154.0000	;	8.0000	;	0.749
