ID	;	x	;	y	;	score
0	;	168.0000	;	8.0000	;	0.731
1	;	184.0000	;	24.0000	;	0.616
2	;	180.0000	;	24.0000	;	0.578
3	;	158.0000	;	34.0000	;	0.229
4	;	154.0000	;	20.0000	;	0.116
5	;	186.0000	;	26.0000	;	0.837
6	;	158.0000	;	34.0000	;	0.584
7	;	158.0000	;	14.0000	;	0.283
8	;	174.0000	;	74.0000	;	0.572
9	;	166.0000	;	112.0000	;	0.536
10	;	168.0000	;	154.0000	;	0.422
11	;	180.0000	;	76.0000	;	0.795
12	;	168.0000	;	114.0000	;	0.654
13	;	168.0000	;	156.0000	;	0.702
15	;	172.0000	;	6.0000	;	0.857
17	;	184.0000	;	6.0000	;	0.816
