ID	;	x	;	y	;	score
0	;	40950.0000	;	6328.1250	;	0.848
1	;	42750.0000	;	8859.3750	;	0.788
2	;	44550.0000	;	9365.6250	;	0.683
3	;	44100.0000	;	13415.6250	;	0.199
5	;	41850.0000	;	8606.2500	;	0.837
6	;	33750.0000	;	8353.1250	;	0.779
7	;	33300.0000	;	5315.6250	;	0.594
8	;	39600.0000	;	16453.1250	;	0.569
9	;	36000.0000	;	22781.2500	;	0.373
10	;	38250.0000	;	29362.5000	;	0.551
11	;	41400.0000	;	16706.2500	;	0.702
12	;	38250.0000	;	23540.6250	;	0.769
13	;	37350.0000	;	29868.7500	;	0.569
14	;	40950.0000	;	5821.8750	;	0.757
15	;	41850.0000	;	6075.0000	;	0.821
17	;	44100.0000	;	6581.2500	;	0.785
