ID	;	x	;	y	;	score
0	;	174.0000	;	36.0000	;	0.871
1	;	166.0000	;	48.0000	;	0.668
2	;	162.0000	;	46.0000	;	0.783
3	;	188.0000	;	44.0000	;	0.822
4	;	192.0000	;	24.0000	;	0.488
5	;	172.0000	;	48.0000	;	0.642
6	;	188.0000	;	48.0000	;	0.178
8	;	152.0000	;	86.0000	;	0.794
9	;	168.0000	;	116.0000	;	0.798
10	;	180.0000	;	148.0000	;	0.766
11	;	164.0000	;	82.0000	;	0.596
12	;	188.0000	;	70.0000	;	0.866
13	;	184.0000	;	104.0000	;	0.850
14	;	172.0000	;	34.0000	;	0.957
15	;	176.0000	;	34.0000	;	0.771
16	;	166.0000	;	36.0000	;	0.992
