ID	;	x	;	y	;	score
0	;	120.0000	;	36.0000	;	0.884
1	;	134.0000	;	50.0000	;	0.694
2	;	132.0000	;	50.0000	;	0.607
3	;	106.0000	;	56.0000	;	0.285
4	;	104.0000	;	40.0000	;	0.189
5	;	138.0000	;	48.0000	;	0.845
6	;	108.0000	;	52.0000	;	0.751
7	;	102.0000	;	32.0000	;	0.715
8	;	132.0000	;	106.0000	;	0.674
9	;	122.0000	;	152.0000	;	0.712
10	;	120.0000	;	200.0000	;	0.510
11	;	140.0000	;	106.0000	;	0.761
12	;	126.0000	;	154.0000	;	0.849
13	;	122.0000	;	206.0000	;	0.863
15	;	124.0000	;	32.0000	;	0.884
17	;	134.0000	;	34.0000	;	0.880
