ID	;	x	;	y	;	score
0	;	80.0000	;	32.0000	;	0.510
1	;	98.0000	;	46.0000	;	0.671
2	;	100.0000	;	46.0000	;	0.556
3	;	66.0000	;	38.0000	;	0.128
4	;	68.0000	;	24.0000	;	0.130
5	;	96.0000	;	44.0000	;	0.722
6	;	60.0000	;	38.0000	;	0.785
7	;	66.0000	;	22.0000	;	0.797
8	;	96.0000	;	104.0000	;	0.538
9	;	70.0000	;	142.0000	;	0.564
10	;	72.0000	;	190.0000	;	0.538
11	;	92.0000	;	104.0000	;	0.720
12	;	76.0000	;	146.0000	;	0.793
13	;	78.0000	;	196.0000	;	0.827
15	;	84.0000	;	28.0000	;	0.683
17	;	94.0000	;	28.0000	;	0.877
