ID	;	x	;	y	;	score
0	;	178.0000	;	20.0000	;	0.924
1	;	182.0000	;	42.0000	;	0.719
2	;	186.0000	;	42.0000	;	0.604
3	;	192.0000	;	68.0000	;	0.329
5	;	180.0000	;	42.0000	;	0.811
6	;	152.0000	;	44.0000	;	0.893
7	;	150.0000	;	28.0000	;	0.732
8	;	188.0000	;	92.0000	;	0.689
9	;	174.0000	;	130.0000	;	0.607
10	;	176.0000	;	166.0000	;	0.655
11	;	180.0000	;	92.0000	;	0.818
12	;	168.0000	;	130.0000	;	0.684
13	;	168.0000	;	166.0000	;	0.610
14	;	178.0000	;	16.0000	;	0.836
15	;	182.0000	;	18.0000	;	0.838
17	;	190.0000	;	26.0000	;	0.873
