ID	;	x	;	y	;	score
0	;	102.0000	;	52.0000	;	0.749
1	;	114.0000	;	64.0000	;	0.653
2	;	118.0000	;	64.0000	;	0.568
3	;	94.0000	;	68.0000	;	0.224
4	;	92.0000	;	58.0000	;	0.280
5	;	112.0000	;	64.0000	;	0.744
6	;	88.0000	;	66.0000	;	0.826
7	;	88.0000	;	52.0000	;	0.696
8	;	110.0000	;	104.0000	;	0.597
9	;	102.0000	;	136.0000	;	0.626
10	;	100.0000	;	166.0000	;	0.549
11	;	108.0000	;	104.0000	;	0.762
12	;	100.0000	;	136.0000	;	0.838
13	;	100.0000	;	168.0000	;	0.830
15	;	104.0000	;	50.0000	;	0.755
17	;	112.0000	;	50.0000	;	0.867
