ID	;	x	;	y	;	score
0	;	166.0000	;	22.0000	;	0.724
1	;	178.0000	;	40.0000	;	0.617
2	;	174.0000	;	38.0000	;	0.544
3	;	154.0000	;	48.0000	;	0.160
4	;	152.0000	;	32.0000	;	0.117
5	;	180.0000	;	40.0000	;	0.767
6	;	152.0000	;	46.0000	;	0.778
7	;	152.0000	;	26.0000	;	0.730
8	;	164.0000	;	88.0000	;	0.683
9	;	158.0000	;	128.0000	;	0.533
10	;	160.0000	;	164.0000	;	0.531
11	;	172.0000	;	90.0000	;	0.743
12	;	164.0000	;	128.0000	;	0.795
13	;	174.0000	;	164.0000	;	0.663
15	;	168.0000	;	20.0000	;	0.793
17	;	176.0000	;	22.0000	;	0.899
