ID	;	x	;	y	;	score
0	;	82.0000	;	34.0000	;	0.954
1	;	98.0000	;	50.0000	;	0.715
2	;	92.0000	;	50.0000	;	0.540
3	;	76.0000	;	78.0000	;	0.212
4	;	74.0000	;	104.0000	;	0.283
5	;	104.0000	;	50.0000	;	0.845
6	;	64.0000	;	54.0000	;	0.802
7	;	66.0000	;	32.0000	;	0.746
8	;	84.0000	;	108.0000	;	0.692
9	;	82.0000	;	156.0000	;	0.633
10	;	76.0000	;	200.0000	;	0.465
11	;	96.0000	;	110.0000	;	0.611
12	;	80.0000	;	156.0000	;	0.766
13	;	74.0000	;	202.0000	;	0.800
15	;	86.0000	;	30.0000	;	0.828
17	;	98.0000	;	30.0000	;	0.904
