ID	;	x	;	y	;	score
0	;	172.0000	;	26.0000	;	0.938
1	;	178.0000	;	42.0000	;	0.809
2	;	172.0000	;	42.0000	;	0.699
3	;	154.0000	;	48.0000	;	0.272
4	;	152.0000	;	34.0000	;	0.408
5	;	182.0000	;	44.0000	;	0.740
6	;	160.0000	;	48.0000	;	0.376
7	;	152.0000	;	34.0000	;	0.465
8	;	172.0000	;	84.0000	;	0.728
9	;	168.0000	;	114.0000	;	0.618
10	;	164.0000	;	146.0000	;	0.700
11	;	180.0000	;	84.0000	;	0.871
12	;	162.0000	;	114.0000	;	0.784
13	;	158.0000	;	144.0000	;	0.733
14	;	172.0000	;	22.0000	;	0.659
15	;	176.0000	;	24.0000	;	0.811
17	;	184.0000	;	30.0000	;	0.857
