ID	;	x	;	y	;	score
0	;	61200.0000	;	5315.6250	;	0.808
1	;	59400.0000	;	7846.8750	;	0.765
2	;	60750.0000	;	7593.7500	;	0.795
3	;	67050.0000	;	7087.5000	;	0.920
4	;	67950.0000	;	4303.1250	;	0.659
5	;	57150.0000	;	8353.1250	;	0.648
8	;	60750.0000	;	14681.2500	;	0.742
9	;	63000.0000	;	21515.6250	;	0.843
10	;	63900.0000	;	27084.3750	;	0.675
11	;	58050.0000	;	14681.2500	;	0.643
12	;	63450.0000	;	21009.3750	;	0.575
13	;	64800.0000	;	27337.5000	;	0.345
14	;	60300.0000	;	5062.5000	;	0.852
15	;	61650.0000	;	5062.5000	;	0.551
16	;	58500.0000	;	5568.7500	;	0.747
17	;	62100.0000	;	5315.6250	;	0.104
