ID	;	x	;	y	;	score
0	;	124.0000	;	32.0000	;	0.817
1	;	130.0000	;	50.0000	;	0.839
2	;	134.0000	;	50.0000	;	0.610
3	;	120.0000	;	74.0000	;	0.278
4	;	114.0000	;	72.0000	;	0.205
5	;	126.0000	;	50.0000	;	0.779
6	;	102.0000	;	52.0000	;	0.739
7	;	102.0000	;	32.0000	;	0.681
8	;	130.0000	;	96.0000	;	0.592
9	;	108.0000	;	134.0000	;	0.669
10	;	106.0000	;	164.0000	;	0.378
11	;	124.0000	;	98.0000	;	0.713
12	;	114.0000	;	136.0000	;	0.830
13	;	112.0000	;	168.0000	;	0.662
14	;	122.0000	;	28.0000	;	0.938
15	;	128.0000	;	30.0000	;	0.859
17	;	136.0000	;	34.0000	;	0.887
