ID	;	x	;	y	;	score
0	;	86.0000	;	16.0000	;	0.778
1	;	96.0000	;	36.0000	;	0.612
2	;	92.0000	;	34.0000	;	0.588
3	;	66.0000	;	42.0000	;	0.271
4	;	66.0000	;	26.0000	;	0.133
5	;	98.0000	;	36.0000	;	0.954
6	;	66.0000	;	42.0000	;	0.878
7	;	66.0000	;	22.0000	;	0.768
8	;	82.0000	;	88.0000	;	0.660
9	;	78.0000	;	132.0000	;	0.527
10	;	76.0000	;	174.0000	;	0.256
11	;	96.0000	;	90.0000	;	0.715
12	;	84.0000	;	134.0000	;	0.743
13	;	78.0000	;	180.0000	;	0.765
15	;	90.0000	;	14.0000	;	0.921
17	;	100.0000	;	18.0000	;	0.960
