ID	;	x	;	y	;	score
0	;	126.0000	;	30.0000	;	0.678
1	;	122.0000	;	40.0000	;	0.614
2	;	120.0000	;	36.0000	;	0.526
3	;	98.0000	;	36.0000	;	0.337
4	;	90.0000	;	26.0000	;	0.444
5	;	124.0000	;	42.0000	;	0.821
6	;	96.0000	;	36.0000	;	0.700
7	;	88.0000	;	22.0000	;	0.571
8	;	94.0000	;	78.0000	;	0.620
9	;	94.0000	;	118.0000	;	0.280
11	;	98.0000	;	82.0000	;	0.736
12	;	92.0000	;	120.0000	;	0.803
13	;	98.0000	;	162.0000	;	0.804
14	;	128.0000	;	26.0000	;	0.400
15	;	130.0000	;	30.0000	;	0.799
17	;	136.0000	;	36.0000	;	0.772
