ID	;	x	;	y	;	score
0	;	122.0000	;	34.0000	;	0.918
1	;	134.0000	;	48.0000	;	0.728
2	;	130.0000	;	50.0000	;	0.625
3	;	106.0000	;	58.0000	;	0.365
4	;	104.0000	;	42.0000	;	0.224
5	;	138.0000	;	48.0000	;	0.803
6	;	106.0000	;	52.0000	;	0.742
7	;	102.0000	;	34.0000	;	0.674
8	;	132.0000	;	106.0000	;	0.738
9	;	122.0000	;	152.0000	;	0.698
10	;	120.0000	;	200.0000	;	0.517
11	;	142.0000	;	106.0000	;	0.732
12	;	126.0000	;	154.0000	;	0.867
13	;	122.0000	;	206.0000	;	0.853
15	;	124.0000	;	32.0000	;	0.815
17	;	134.0000	;	34.0000	;	0.841
