ID	;	x	;	y	;	score
0	;	124.0000	;	22.0000	;	0.799
1	;	122.0000	;	38.0000	;	0.703
2	;	120.0000	;	36.0000	;	0.557
3	;	98.0000	;	40.0000	;	0.247
4	;	94.0000	;	26.0000	;	0.244
5	;	122.0000	;	40.0000	;	0.706
6	;	94.0000	;	38.0000	;	0.785
7	;	92.0000	;	20.0000	;	0.760
8	;	96.0000	;	78.0000	;	0.594
9	;	94.0000	;	118.0000	;	0.506
10	;	96.0000	;	154.0000	;	0.221
11	;	98.0000	;	80.0000	;	0.709
12	;	92.0000	;	120.0000	;	0.781
13	;	98.0000	;	160.0000	;	0.839
14	;	126.0000	;	20.0000	;	0.463
15	;	128.0000	;	22.0000	;	0.809
17	;	134.0000	;	30.0000	;	0.786
