ID	;	x	;	y	;	score
0	;	130.0000	;	32.0000	;	0.882
1	;	136.0000	;	50.0000	;	0.714
2	;	134.0000	;	48.0000	;	0.543
3	;	108.0000	;	58.0000	;	0.264
5	;	138.0000	;	50.0000	;	0.846
6	;	104.0000	;	52.0000	;	0.794
7	;	102.0000	;	30.0000	;	0.628
8	;	118.0000	;	102.0000	;	0.598
9	;	102.0000	;	152.0000	;	0.621
10	;	102.0000	;	202.0000	;	0.445
11	;	122.0000	;	104.0000	;	0.734
12	;	112.0000	;	154.0000	;	0.838
13	;	122.0000	;	204.0000	;	0.954
14	;	130.0000	;	28.0000	;	0.910
15	;	136.0000	;	30.0000	;	0.766
17	;	144.0000	;	34.0000	;	0.930
