ID	;	x	;	y	;	score
0	;	230.0000	;	26.0000	;	0.851
1	;	228.0000	;	44.0000	;	0.806
2	;	230.0000	;	46.0000	;	0.769
3	;	256.0000	;	50.0000	;	0.811
4	;	258.0000	;	30.0000	;	0.685
5	;	228.0000	;	42.0000	;	0.630
6	;	248.0000	;	42.0000	;	0.135
7	;	254.0000	;	32.0000	;	0.217
8	;	236.0000	;	92.0000	;	0.732
9	;	252.0000	;	130.0000	;	0.740
10	;	244.0000	;	168.0000	;	0.665
11	;	234.0000	;	90.0000	;	0.588
12	;	244.0000	;	130.0000	;	0.644
13	;	242.0000	;	168.0000	;	0.461
14	;	226.0000	;	26.0000	;	0.864
15	;	230.0000	;	22.0000	;	0.735
16	;	220.0000	;	32.0000	;	0.791
