ID	;	x	;	y	;	score
0	;	41400.0000	;	5821.8750	;	0.811
1	;	42750.0000	;	8353.1250	;	0.784
2	;	45450.0000	;	9112.5000	;	0.572
3	;	46350.0000	;	13162.5000	;	0.208
5	;	41400.0000	;	7846.8750	;	0.879
6	;	33750.0000	;	7593.7500	;	0.552
7	;	33300.0000	;	5315.6250	;	0.203
8	;	39600.0000	;	15693.7500	;	0.569
9	;	38250.0000	;	22528.1250	;	0.586
10	;	36450.0000	;	28096.8750	;	0.256
11	;	42750.0000	;	16200.0000	;	0.681
12	;	38700.0000	;	22781.2500	;	0.742
13	;	37350.0000	;	28856.2500	;	0.609
14	;	41400.0000	;	5315.6250	;	0.454
15	;	42300.0000	;	5568.7500	;	0.690
17	;	44100.0000	;	6075.0000	;	0.662
