ID	;	x	;	y	;	score
0	;	84.0000	;	36.0000	;	0.960
1	;	98.0000	;	54.0000	;	0.693
2	;	92.0000	;	54.0000	;	0.567
3	;	66.0000	;	58.0000	;	0.226
4	;	66.0000	;	40.0000	;	0.227
5	;	102.0000	;	54.0000	;	0.803
6	;	66.0000	;	54.0000	;	0.758
7	;	64.0000	;	36.0000	;	0.804
8	;	90.0000	;	112.0000	;	0.681
9	;	82.0000	;	156.0000	;	0.582
10	;	76.0000	;	200.0000	;	0.486
11	;	102.0000	;	114.0000	;	0.731
12	;	82.0000	;	156.0000	;	0.821
13	;	74.0000	;	204.0000	;	0.803
15	;	86.0000	;	32.0000	;	0.754
17	;	98.0000	;	34.0000	;	0.973
