ID	;	x	;	y	;	score
0	;	188.0000	;	8.0000	;	0.817
1	;	182.0000	;	26.0000	;	0.679
2	;	176.0000	;	26.0000	;	0.807
3	;	216.0000	;	32.0000	;	0.736
4	;	220.0000	;	8.0000	;	0.552
5	;	186.0000	;	24.0000	;	0.568
6	;	216.0000	;	32.0000	;	0.109
8	;	172.0000	;	88.0000	;	0.703
9	;	194.0000	;	130.0000	;	0.672
10	;	206.0000	;	172.0000	;	0.417
11	;	182.0000	;	86.0000	;	0.596
12	;	200.0000	;	128.0000	;	0.315
13	;	214.0000	;	170.0000	;	0.185
14	;	182.0000	;	8.0000	;	0.598
15	;	188.0000	;	6.0000	;	0.825
16	;	172.0000	;	10.0000	;	0.944
