ID	;	x	;	y	;	score
0	;	178.0000	;	42.0000	;	0.952
1	;	186.0000	;	66.0000	;	0.798
2	;	186.0000	;	64.0000	;	0.547
3	;	156.0000	;	76.0000	;	0.242
5	;	186.0000	;	68.0000	;	0.838
6	;	154.0000	;	74.0000	;	0.850
7	;	156.0000	;	52.0000	;	0.730
8	;	170.0000	;	122.0000	;	0.509
9	;	166.0000	;	168.0000	;	0.361
10	;	166.0000	;	200.0000	;	0.128
11	;	170.0000	;	124.0000	;	0.726
12	;	166.0000	;	170.0000	;	0.821
13	;	168.0000	;	212.0000	;	0.769
14	;	176.0000	;	40.0000	;	0.742
15	;	182.0000	;	40.0000	;	0.771
17	;	192.0000	;	46.0000	;	0.855
