ID	;	x	;	y	;	score
0	;	168.0000	;	10.0000	;	0.836
1	;	182.0000	;	26.0000	;	0.739
2	;	178.0000	;	24.0000	;	0.576
3	;	158.0000	;	36.0000	;	0.203
5	;	184.0000	;	26.0000	;	0.829
6	;	160.0000	;	34.0000	;	0.545
7	;	152.0000	;	24.0000	;	0.141
8	;	174.0000	;	74.0000	;	0.597
9	;	168.0000	;	114.0000	;	0.549
10	;	168.0000	;	154.0000	;	0.470
11	;	180.0000	;	76.0000	;	0.783
12	;	168.0000	;	114.0000	;	0.678
13	;	168.0000	;	156.0000	;	0.690
14	;	168.0000	;	8.0000	;	0.143
15	;	172.0000	;	8.0000	;	0.744
17	;	184.0000	;	8.0000	;	0.566
