ID	;	x	;	y	;	score
0	;	86.0000	;	18.0000	;	0.315
1	;	92.0000	;	36.0000	;	0.808
2	;	96.0000	;	36.0000	;	0.746
3	;	72.0000	;	42.0000	;	0.163
4	;	66.0000	;	30.0000	;	0.284
5	;	90.0000	;	36.0000	;	0.865
6	;	64.0000	;	40.0000	;	0.659
7	;	60.0000	;	26.0000	;	0.609
8	;	82.0000	;	82.0000	;	0.595
9	;	70.0000	;	124.0000	;	0.561
10	;	70.0000	;	160.0000	;	0.526
11	;	78.0000	;	84.0000	;	0.767
12	;	68.0000	;	124.0000	;	0.812
13	;	74.0000	;	162.0000	;	0.705
15	;	88.0000	;	16.0000	;	0.315
17	;	92.0000	;	20.0000	;	0.792
