ID	;	x	;	y	;	score
0	;	114.0000	;	12.0000	;	0.925
1	;	118.0000	;	30.0000	;	0.702
2	;	122.0000	;	30.0000	;	0.603
3	;	94.0000	;	36.0000	;	0.207
4	;	86.0000	;	26.0000	;	0.288
5	;	114.0000	;	30.0000	;	0.836
6	;	86.0000	;	36.0000	;	0.772
7	;	84.0000	;	18.0000	;	0.576
8	;	114.0000	;	88.0000	;	0.582
9	;	100.0000	;	132.0000	;	0.632
10	;	98.0000	;	170.0000	;	0.390
11	;	110.0000	;	88.0000	;	0.667
12	;	102.0000	;	132.0000	;	0.699
13	;	100.0000	;	170.0000	;	0.423
14	;	114.0000	;	8.0000	;	0.693
15	;	118.0000	;	10.0000	;	0.823
17	;	126.0000	;	16.0000	;	0.670
