ID	;	x	;	y	;	score
0	;	70.0000	;	36.0000	;	0.875
1	;	86.0000	;	60.0000	;	0.801
2	;	94.0000	;	64.0000	;	0.545
3	;	118.0000	;	82.0000	;	0.566
4	;	112.0000	;	106.0000	;	0.418
5	;	80.0000	;	58.0000	;	0.721
6	;	34.0000	;	58.0000	;	0.569
8	;	74.0000	;	126.0000	;	0.522
9	;	54.0000	;	180.0000	;	0.433
10	;	48.0000	;	228.0000	;	0.332
11	;	58.0000	;	126.0000	;	0.558
12	;	42.0000	;	180.0000	;	0.619
13	;	40.0000	;	230.0000	;	0.270
14	;	68.0000	;	30.0000	;	0.598
15	;	74.0000	;	32.0000	;	0.844
16	;	106.0000	;	54.0000	;	0.207
17	;	90.0000	;	40.0000	;	0.541
