ID	;	x	;	y	;	score
0	;	110.0000	;	22.0000	;	0.768
1	;	114.0000	;	40.0000	;	0.764
2	;	108.0000	;	38.0000	;	0.662
3	;	90.0000	;	52.0000	;	0.254
4	;	86.0000	;	32.0000	;	0.177
5	;	120.0000	;	42.0000	;	0.746
6	;	90.0000	;	50.0000	;	0.668
7	;	86.0000	;	30.0000	;	0.689
8	;	106.0000	;	82.0000	;	0.594
9	;	98.0000	;	118.0000	;	0.347
10	;	96.0000	;	150.0000	;	0.134
11	;	114.0000	;	86.0000	;	0.765
12	;	102.0000	;	120.0000	;	0.544
13	;	96.0000	;	158.0000	;	0.367
14	;	110.0000	;	18.0000	;	0.871
15	;	116.0000	;	20.0000	;	0.969
17	;	122.0000	;	24.0000	;	0.870
