ID	;	x	;	y	;	score
0	;	208.0000	;	22.0000	;	0.785
1	;	200.0000	;	36.0000	;	0.797
2	;	198.0000	;	36.0000	;	0.879
3	;	216.0000	;	38.0000	;	0.646
4	;	220.0000	;	28.0000	;	0.874
5	;	204.0000	;	36.0000	;	0.743
6	;	220.0000	;	42.0000	;	0.565
7	;	220.0000	;	32.0000	;	0.429
8	;	206.0000	;	74.0000	;	0.779
9	;	214.0000	;	106.0000	;	0.747
10	;	214.0000	;	138.0000	;	0.691
11	;	210.0000	;	72.0000	;	0.642
12	;	214.0000	;	104.0000	;	0.672
13	;	216.0000	;	134.0000	;	0.552
14	;	206.0000	;	20.0000	;	0.878
15	;	210.0000	;	20.0000	;	0.582
16	;	200.0000	;	22.0000	;	0.817
