ID	;	x	;	y	;	score
0	;	128.0000	;	16.0000	;	0.750
1	;	140.0000	;	38.0000	;	0.706
2	;	138.0000	;	36.0000	;	0.571
3	;	108.0000	;	40.0000	;	0.229
4	;	106.0000	;	20.0000	;	0.141
5	;	142.0000	;	40.0000	;	0.709
6	;	106.0000	;	40.0000	;	0.723
7	;	106.0000	;	14.0000	;	0.550
8	;	132.0000	;	92.0000	;	0.564
9	;	124.0000	;	138.0000	;	0.623
10	;	118.0000	;	172.0000	;	0.289
11	;	130.0000	;	92.0000	;	0.697
12	;	122.0000	;	138.0000	;	0.678
13	;	118.0000	;	172.0000	;	0.350
15	;	132.0000	;	14.0000	;	0.864
17	;	140.0000	;	20.0000	;	0.948
