ID	;	x	;	y	;	score
0	;	216.0000	;	60.0000	;	0.922
1	;	206.0000	;	92.0000	;	0.646
2	;	200.0000	;	92.0000	;	0.840
3	;	252.0000	;	88.0000	;	0.758
4	;	254.0000	;	54.0000	;	0.814
5	;	212.0000	;	90.0000	;	0.464
6	;	250.0000	;	88.0000	;	0.148
8	;	206.0000	;	174.0000	;	0.587
9	;	232.0000	;	232.0000	;	0.641
10	;	236.0000	;	292.0000	;	0.767
11	;	214.0000	;	172.0000	;	0.514
12	;	238.0000	;	230.0000	;	0.523
13	;	244.0000	;	284.0000	;	0.387
14	;	208.0000	;	56.0000	;	0.863
15	;	218.0000	;	54.0000	;	0.845
16	;	196.0000	;	64.0000	;	0.946
