ID	;	x	;	y	;	score
0	;	188.0000	;	36.0000	;	0.997
1	;	188.0000	;	46.0000	;	0.886
2	;	182.0000	;	46.0000	;	0.793
3	;	202.0000	;	46.0000	;	0.678
4	;	206.0000	;	36.0000	;	0.408
5	;	192.0000	;	46.0000	;	0.806
6	;	206.0000	;	46.0000	;	0.454
7	;	206.0000	;	34.0000	;	0.250
8	;	182.0000	;	84.0000	;	0.754
9	;	192.0000	;	112.0000	;	0.778
10	;	194.0000	;	144.0000	;	0.832
11	;	192.0000	;	82.0000	;	0.720
12	;	194.0000	;	112.0000	;	0.796
13	;	196.0000	;	142.0000	;	0.689
14	;	186.0000	;	34.0000	;	0.940
15	;	190.0000	;	34.0000	;	0.876
16	;	182.0000	;	36.0000	;	0.775
17	;	192.0000	;	36.0000	;	0.603
